Civ_Draft,draft_host,draft_guest,Preset,player,executingPlayer,actionType,Civ,isRandomlyChosen,offset,action,PickNo,FirstPick,GlobalBan,Picker
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Persians,FALSE,9049,NA,1,0,1,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Malians,FALSE,13819,NA,2,0,1,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Byzantines,FALSE,14351,NA,3,0,1,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Portuguese,FALSE,19550,NA,4,0,1,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Lithuanians,FALSE,31619,NA,5,0,1,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Chinese,FALSE,40579,NA,6,0,1,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Mongols,FALSE,44223,NA,1,1,0,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Japanese,FALSE,53059,NA,2,1,0,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Franks,FALSE,63174,NA,3,0,0,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Armenians,FALSE,67123,NA,4,0,0,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Saracens,FALSE,72469,NA,5,0,0,Uzzi
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Huns,FALSE,95863,NA,6,0,0,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Celts,FALSE,122582,NA,7,0,0,Prisma09
ZCmxw,Combi | Uzzi,Prismelf09,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Teutons,FALSE,148420,NA,8,0,0,Uzzi
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Cumans,FALSE,6485,NA,1,0,1,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Armenians,FALSE,17774,NA,2,0,1,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Mongols,FALSE,22546,NA,3,0,1,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Magyars,FALSE,31300,NA,4,0,1,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Huns,FALSE,37366,NA,5,0,1,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Incas,FALSE,50549,NA,6,0,1,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Bohemians,FALSE,60309,NA,1,1,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Japanese,FALSE,71790,NA,2,1,0,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Saracens,FALSE,91881,NA,3,0,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malay,FALSE,120727,NA,4,0,0,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Italians,FALSE,138636,NA,5,0,0,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Malians,FALSE,166312,NA,6,0,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Khmer,FALSE,176021,NA,7,0,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Franks,FALSE,199942,NA,8,0,0,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Georgians,FALSE,207621,NA,9,0,0,Mihai06
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Vikings,FALSE,236453,NA,10,0,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Persians,FALSE,262866,NA,11,0,0,Overtaken
zHzbM,Fox.Mihai06,Overtaken,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Portuguese,FALSE,283708,NA,12,0,0,Mihai06
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Aztecs,FALSE,7718,NA,1,0,1,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Chinese,FALSE,10879,NA,2,0,1,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Persians,FALSE,12026,NA,3,0,1,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Khmer,FALSE,42987,NA,4,0,1,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Bohemians,FALSE,66438,NA,5,0,1,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Armenians,FALSE,70463,NA,6,0,1,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Mongols,FALSE,75474,NA,1,1,0,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Georgians,FALSE,80561,NA,2,1,0,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Incas,FALSE,109831,NA,3,0,0,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Italians,FALSE,138452,NA,4,0,0,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Romans,FALSE,147028,NA,5,0,0,Ming
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Dravidians,FALSE,152463,NA,6,0,0,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Japanese,FALSE,156922,NA,7,0,0,Nahuel05
zlHrS,Ming,Nahuel05,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Magyars,TRUE,189036,NA,8,0,0,Ming
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Incas,FALSE,8201,NA,1,0,1,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Armenians,FALSE,13791,NA,2,0,1,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Dravidians,FALSE,31083,NA,3,0,1,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Chinese,FALSE,42416,NA,4,0,1,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Mongols,FALSE,56155,NA,5,0,1,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Franks,FALSE,76378,NA,6,0,1,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Italians,FALSE,81576,NA,1,1,0,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Vikings,FALSE,86034,NA,2,1,0,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Hindustanis,FALSE,116270,NA,3,0,0,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Teutons,FALSE,141013,NA,4,0,0,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Malians,FALSE,151349,NA,5,0,0,Twigg
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Khmer,FALSE,169256,NA,6,0,0,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Lithuanians,FALSE,198575,NA,7,0,0,Gabi
zwcSA,Twigg,Gabi,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Magyars,FALSE,208626,NA,8,0,0,Twigg
